latitude,longitude,attacktype1,nwk
11.35296,14.21509,2,2
11.354774,-72.520483,3,0
11.354774,-72.520483,3,0
11.354774,-72.520483,3,0
11.354774,-72.520483,3,0
11.35521,-72.520483,3,0
11.3776,-72.239169,3,0
11.377778,-72.238889,2,5
11.378289,-72.238173,2,16
11.379744,-72.243454,2,3
11.3863,12.9111,2,20
11.389192,10.389025,2,14
11.415747,14.238104,2,4
11.421688,122.667188,3,0
11.43327,122.597702,2,1
11.440079,25.149139,2,9
11.44891,13.002835,2,2
11.461314,26.124126,2,4
11.461314,26.124126,9,1
11.48383,12.3138,2,30
11.501058,11.93338,2,2
11.501058,11.93338,2,58
11.518462,13.684145,2,20
11.518889,13.684167,1,1
11.518889,13.684167,2,71
11.518889,13.684167,2,24
11.518889,13.684167,2,39
11.518889,13.684167,3,12
11.518889,13.684167,3,13.33
11.518889,13.684167,6,0
11.518889,13.684167,6,70
11.520144,13.685689,6,17
11.525358,13.689381,2,0
11.528889,123.109444,2,1
11.531598,-72.275019,3,0
11.551262,-72.900891,3,0
11.558831,104.917445,1,1
11.558831,104.917445,2,22
11.558831,104.917445,2,2
11.558831,104.917445,3,13
11.558831,104.917445,3,14
11.558831,104.917445,3,2
11.558831,104.917445,3,0
11.558831,104.917445,8,1
11.57,29.86,2,2
11.607991,125.43285,2,3
11.62572,13.026333,2,2
11.645,12.451389,2,4
11.648532,13.41939,2,70
11.648532,13.41939,2,5
11.648544,13.419428,3,0
11.648864,24.904221,2,0
11.648864,24.904221,2,0
11.648864,24.904221,2,2
11.649722,14.1025,9,13
11.651575,13.419429,2,1
11.651641,13.419444,3,3
11.653917,13.416795,2,5
11.661944,14.02,2,18.5
11.661944,14.02,2,0
11.661944,14.02,3,4.5
11.667235,9.930258,6,8
11.667235,9.930258,7,0
11.667493,9.929714,2,2
11.674167,10.191111,1,1
11.674167,10.191111,2,2
11.675909,12.11569,3,124
11.675909,12.11569,3,9.4
11.677222,11.334444,2,4
11.677222,11.334444,3,0
11.6775,11.334444,3,6
11.68359,11.616569,3,3
11.686459,75.652812,3,0
11.686784,11.182512,2,50
11.697542,8.540483,3,2
11.707217,11.440206,2,6
11.708931,11.070474,6,5
11.70896,11.06997,1,1
11.70896,11.06997,1,2
11.70896,11.06997,2,0
11.70896,11.06997,2,8
11.70896,11.06997,2,4
11.70896,11.06997,2,4
11.70896,11.06997,2,0
11.70896,11.06997,2,3
11.70896,11.06997,2,2
11.70896,11.06997,2,1
11.70896,11.06997,2,1
11.70896,11.06997,2,9
11.70896,11.06997,2,4
11.70896,11.06997,2,4
11.70896,11.06997,2,2
11.70896,11.06997,2,10
11.70896,11.06997,2,3
11.70896,11.06997,3,0
11.70896,11.06997,3,6
11.70896,11.06997,3,0
11.70896,11.06997,3,11.5
11.70896,11.06997,3,0
11.70896,11.06997,3,14
11.70896,11.06997,7,0
11.70896,11.06997,7,0
11.70896,11.06997,7,0
11.70896,11.06997,7,0
11.70896,11.06997,9,11.5
11.70896,11.06997,9,0
11.708985,11.069953,2,1
11.709002,11.069953,2,2
11.712124,122.37462,3,0
11.72661,75.637538,3,2
11.72805,13.298986,2,5
11.74886,11.96603,1,1
11.74886,11.96603,2,3
11.74886,11.96603,2,0
11.74886,11.96603,2,1
11.74886,11.96603,2,5
11.74886,11.96603,2,2
11.74886,11.96603,2,2
11.74886,11.96603,2,0
11.74886,11.96603,2,0
11.74886,11.96603,2,1
11.74886,11.96603,2,18
11.74886,11.96603,2,125
11.74886,11.96603,3,0
11.74886,11.96603,3,0
11.74886,11.96603,3,4
11.74886,11.96603,3,27
11.74886,11.96603,3,0
11.74886,11.96603,7,0
11.74886,11.96603,7,15
11.748876,11.966041,3,1
11.748877,11.965996,2,2
11.75847,12.255149,2,4
11.769434,11.946801,2,2
11.770234,124.922361,3,2
11.797456,12.493327,2,1
11.800146,13.00189,2,2
11.800149,9.37161,3,4
11.80378,12.49035,2,34
11.80378,12.49035,2,142
11.805019,13.146036,2,2
11.808703,12.491619,2,7
11.814638,13.190456,2,2
11.81793,13.06962,1,4
11.81793,13.06962,2,3
11.822702,102.478187,2,1
11.829618,13.08344,2,4
11.83011,13.094355,3,0
11.830558,13.149063,2,3
11.832196,32.797658,2,11
11.832994,13.150364,2,4
11.833078,13.150921,3,5
11.833078,13.151121,7,0
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,2
11.833333,13.15,1,4
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,1
11.833333,13.15,1,2
11.833333,13.15,1,1
11.833333,13.15,2,10
11.833333,13.15,2,7
11.833333,13.15,2,2
11.833333,13.15,2,10
11.833333,13.15,2,1
11.833333,13.15,2,3
11.833333,13.15,2,1
11.833333,13.15,2,3
11.833333,13.15,2,6
11.833333,13.15,2,1
11.833333,13.15,2,1
11.833333,13.15,2,7
11.833333,13.15,2,1
11.833333,13.15,2,7
11.833333,13.15,2,4
11.833333,13.15,2,8
11.833333,13.15,2,3
11.833333,13.15,2,1
11.833333,13.15,2,7
11.833333,13.15,2,2
11.833333,13.15,2,0
11.833333,13.15,2,2
11.833333,13.15,2,1
11.833333,13.15,2,2
11.833333,13.15,2,3
11.833333,13.15,2,2
11.833333,13.15,2,7
11.833333,13.15,2,2
11.833333,13.15,2,1
11.833333,13.15,2,3
11.833333,13.15,2,1
11.833333,13.15,2,3
11.833333,13.15,2,1
11.833333,13.15,2,3
11.833333,13.15,2,6
11.833333,13.15,2,3
11.833333,13.15,2,15
11.833333,13.15,2,4
11.833333,13.15,2,15
11.833333,13.15,2,1
11.833333,13.15,2,1
11.833333,13.15,2,19
11.833333,13.15,2,6
11.833333,13.15,3,4
11.833333,13.15,3,0
11.833333,13.15,3,0
11.833333,13.15,3,0
11.833333,13.15,3,6
11.833333,13.15,3,0
11.833333,13.15,3,4
11.833333,13.15,3,21
11.833333,13.15,3,32
11.833333,13.15,3,5
11.833333,13.15,3,0
11.833333,13.15,3,1
11.833333,13.15,3,5
11.833333,13.15,3,2
11.833333,13.15,3,0
11.833333,13.15,3,10
11.833333,13.15,3,0
11.833333,13.15,3,16
11.833333,13.15,3,0
11.833333,13.15,3,3
11.833333,13.15,3,5
11.833333,13.15,3,10
11.833333,13.15,3,1.75
11.833333,13.15,3,0
11.833333,13.15,3,6
11.833333,13.15,5,1
11.833333,13.15,6,1
11.833333,13.15,6,0
11.833333,13.15,6,0
11.833333,13.15,6,0
11.833333,13.15,7,0
11.833333,13.15,7,0
11.833333,13.15,7,5
11.833333,13.15,7,1
11.833333,13.15,7,0
11.833333,13.15,7,12
11.833333,13.15,7,0
11.833333,13.15,7,0
11.833333,13.15,9,2
11.833335,13.15,3,5.25
11.833342,13.149997,1,1
11.833349,13.149986,1,12
11.833349,13.149986,2,9
11.833349,13.149986,2,1
11.833349,13.149986,2,1
11.833349,13.149986,2,4
11.833349,13.149986,2,3
11.833349,13.149986,3,4
11.833373,13.149902,2,7
11.833373,13.149902,2,12
11.833373,13.149902,2,1
11.833373,13.149902,2,1
11.833373,13.149902,3,3
11.833373,13.149902,3,6
11.833373,13.149902,3,38
11.833373,13.149902,3,0
11.833373,13.149902,3,1
11.833373,13.149902,5,0
11.833373,13.149902,5,0
11.833373,13.149902,7,0
11.833373,13.149902,7,0
11.833414,13.150234,2,4
11.833846,13.150681,2,1
11.833872,13.149312,6,1
11.83552,13.150737,2,3
11.836611,13.152313,2,9
11.836676,13.149506,9,2
11.836831,13.155363,2,0
11.840659,13.155292,3,4
11.841143,13.149891,2,55
11.842615,13.160267,2,26
11.848871,13.148518,2,8
11.849207,13.156471,2,13
11.853127,9.971212,2,2
11.854766,13.084909,2,0
11.856722,13.169709,2,1
11.856722,13.169709,2,1
11.856722,13.169709,2,2
11.856722,13.169709,2,10
11.85674,13.169718,3,3
11.856846,13.169723,7,0
11.864978,11.070571,2,0
11.866269,11.069762,3,3
11.866667,-15.6,1,1
11.876926,123.911533,1,1
11.877133,13.403545,6,0
11.88153,13.09208,2,1
11.884486,75.386413,3,0
11.887798,8.501951,3,0
11.90685,8.42173,2,3.4
11.916667,-72,3,0
11.918056,14.643056,6,0
11.925833,13.605556,2,3
11.925833,13.605556,2,10
11.928483,8.514435,2,4
11.933532,13.603807,2,12
11.935867,123.772197,1,2
11.949781,8.616193,2,4
11.950208,8.529434,3,0
11.956624,8.559759,2,2
11.958346,8.503718,6,2
11.967456,30.310485,9,0
11.969444,123.190556,1,1
11.975686,8.576192,1,1
11.976759,8.554248,2,5
11.977616,8.577905,3,5
11.983037,8.456667,3,0
11.986347,8.519332,3,1
11.989286,25.615132,2,4
11.99141,105.465401,1,1
11.991601,8.577596,2,1
11.991601,8.577596,3,0
11.995278,125.447222,3,0
11.999005,8.516508,2,2
11.999005,8.516508,2,3
11.999005,8.516508,3,4
11.999005,8.516508,3,2
11.999005,8.516508,3,1
11.999005,8.516508,3,0
11.999005,8.516508,3,2
11.999978,8.516675,2,1
11.999978,8.516675,2,0
11.999978,8.516675,2,4
11.999978,8.516675,2,5
11.999978,8.516675,3,1
12,8.516667,1,1
12,8.516667,1,3
12,8.516667,1,20
12,8.516667,1,1
12,8.516667,2,1
12,8.516667,2,0
12,8.516667,2,4
12,8.516667,2,1
12,8.516667,2,2
12,8.516667,2,4
12,8.516667,2,3
12,8.516667,2,0
12,8.516667,2,38
12,8.516667,2,1
12,8.516667,2,3
12,8.516667,2,1
12,8.516667,2,4
12,8.516667,2,3
12,8.516667,2,2
12,8.516667,2,4
12,8.516667,2,1
12,8.516667,2,5
12,8.516667,2,4
12,8.516667,2,2
12,8.516667,2,3
12,8.516667,2,6
12,8.516667,2,15
12,8.516667,2,6
12,8.516667,2,1
12,8.516667,3,21.45
12,8.516667,3,0
12,8.516667,3,0
12,8.516667,3,0
12,8.516667,3,3
12,8.516667,3,0
12,8.516667,3,0
12,8.516667,3,0
12,8.516667,3,0
12,8.516667,3,1
12,8.516667,3,0
12,8.516667,3,12.8
12,8.516667,3,4
12,8.516667,3,0
12,8.516667,3,1
12,8.516667,3,0
12,8.516667,3,13.5
12,8.516667,5,0
12,8.516667,7,2
12,8.516667,9,3
12.000032,8.516407,3,0
12.000111,8.516554,2,2
12.000111,8.516554,2,2
12.000111,8.516554,2,0
12.000111,8.516554,3,174.65
12.000111,8.516554,3,2
12.000111,8.516554,3,2
12.000111,8.516554,6,1
12.001762,8.492279,2,0
12.001854,8.518172,2,3
12.00528,8.566411,3,2
12.008135,75.481079,3,2
12.010681,8.520268,3,0
12.018817,8.52187,3,0
12.019722,8.578611,2,7
12.023287,8.536534,3,114
12.023983,8.536398,3,13.5
12.029528,124.812417,2,6
12.030119,8.543949,2,21.45
12.030119,8.543949,3,21.45
12.030119,8.543949,3,0
12.035604,8.480131,3,3
12.038,125.481,2,1
12.038922,123.194007,1,1
12.04033,29.660271,7,9
12.041981,13.917299,2,6
12.05,125.067,2,2
12.055773,24.889816,3,0
12.0558,24.890409,2,1
12.0558,24.890409,2,2
12.062824,24.888096,6,0
12.06994,124.600304,1,2
12.076061,13.19091,2,6
12.078225,25.444336,2,3
12.088406,8.402504,3,0
12.102778,123.941389,2,1
12.103849,78.488639,7,0
12.109152,13.204651,2,3
12.111837,79.557037,3,0
12.113173,12.82704,2,1
12.1165,123.883321,2,4
12.116667,123.883333,2,1
12.117397,78.162915,7,0
12.12052,13.174035,2,6
12.12052,13.174035,9,5
12.122579,12.809265,2,13
12.125608,13.187573,6,0
12.12946,78.158097,3,0
12.134717,75.297579,3,3
12.143723,30.789585,6,2
12.143935,124.893136,2,1
12.149011,9.169364,3,2
12.149179,9.169793,7,0
12.15,13.91667,2,17
12.151361,9.163184,3,3
12.154444,11.771111,2,9
12.172242,75.194651,7,0
12.184416,6.237595,6,14
12.187141,11.706829,2,8
12.187141,11.706829,9,5
12.192222,123.890278,1,0
12.198764,124.612856,1,2
12.201111,124.617222,3,7
12.203506,14.01755,2,19
12.224609,123.784397,7,0
12.229803,79.073725,7,1
12.256057,123.742061,2,1
12.267,125.371,2,1
12.267,125.371,2,3
12.26734,8.899746,3,0
12.282902,14.472273,3,5
12.282902,14.472273,7,0
12.333333,23.416667,6,0
12.333333,23.416667,6,0
12.333827,121.34998,1,1
12.3377,123.659103,1,2
12.339499,125.033855,2,1
12.34,125.032005,2,1
12.342068,14.185827,7,0
12.342247,14.192576,2,9
12.348722,121.065795,9,3
12.354623,29.246158,2,1
12.364637,-1.533864,1,1
12.366269,13.828872,2,3
12.366269,13.828872,2,7
12.366269,13.828872,2,0
12.366667,14.216667,2,1
12.36707,23.14197,6,2
12.370973,14.21183,2,23
12.371002,14.206506,3,2
12.371002,14.206506,7,0
12.372727,14.206412,2,12
12.407454,-16.519968,9,3
12.422,123.78,3,0
12.434919,25.581059,2,4
12.445516,-16.564882,2,2
12.457468,30.751757,2,5
12.466667,-16.383333,6,0
12.480833,124.422222,2,5
12.486007,13.20576,2,15
12.497484,12.78109,2,3
12.507803,-16.080079,3,4
12.510833,123.3975,2,1
12.533136,47.922339,3,13
12.533333,103.916667,3,0
12.538409,-85.573921,2,3
12.562855,124.933601,1,1
12.597094,-16.247801,3,1
12.597094,-16.247801,3,2
12.60775,124.057775,2,0
12.612127,-7.985265,3,4
12.615547,124.05756,2,1
12.625172,75.849907,2,0
12.639722,8.050278,2,0
12.646249,-7.998693,2,1
12.65,-8,6,1
12.650052,-7.999956,2,41
12.653086,-7.989143,1,0
12.654455,-16.362767,2,7
12.659689,101.467989,2,10
12.666194,108.038248,8,0
12.666194,108.038248,8,0
12.666194,108.038248,8,0
12.666194,108.038248,8,0
12.672622,13.61377,3,20
12.673083,13.614193,2,24
12.674004,13.614794,2,0
12.67706,13.6084,2,20
12.681875,123.888588,2,1
12.683333,13.6,2,25
12.6905,24.994047,2,24
12.698745,-14.942589,2,4
12.702007,124.035435,3,1
12.714722,44.207778,3,0
12.715326,124.056716,2,2
12.716667,24.883333,4,2
12.716944,24.901111,2,2
12.775489,-15.687335,9,7
12.781539,45.001121,3,2
12.78156,45.00111,1,3
12.78156,45.00111,3,0
12.78156,45.00111,3,0
12.783264,44.983246,3,21
12.783454,45.033404,2,1
12.783454,45.033404,3,1
12.784464,6.784202,2,10
12.786302,23.28181,2,3
12.78679,10.23771,2,2
12.786872,45.004663,2,5
12.786872,45.004663,2,42
12.786872,45.004663,3,3
12.787081,13.876648,2,22
12.787096,45.007272,2,0
12.787096,45.007272,3,2
12.787096,45.007272,3,0
12.787191,44.983677,1,1
12.787916,44.984045,3,0
12.788625,44.9839,3,5
12.789592,45.006997,7,0
12.78961,45.006343,2,1
12.790058,44.983199,3,0
12.790058,44.983199,3,57
12.798243,45.029499,2,1
12.799582,45.032932,2,2
12.8,45.033333,1,2
12.8,45.033333,1,4
12.8,45.033333,1,1
12.8,45.033333,1,3
12.8,45.033333,1,0
12.8,45.033333,1,1
12.8,45.033333,1,1
12.8,45.033333,1,0
12.8,45.033333,2,15
12.8,45.033333,2,8
12.8,45.033333,2,3
12.8,45.033333,2,0
12.8,45.033333,2,0
12.8,45.033333,2,12
12.8,45.033333,2,0
12.8,45.033333,2,0
12.8,45.033333,2,1
12.8,45.033333,3,0
12.8,45.033333,3,3
12.8,45.033333,3,1
12.8,45.033333,3,0
12.8,45.033333,3,2
12.8,45.033333,3,0
12.8,45.033333,3,4
12.8,45.033333,3,3
12.8,45.033333,3,0
12.8,45.033333,3,1
12.8,45.033333,3,0
12.8,45.033333,3,0
12.8,45.033333,3,0
12.8,45.033333,3,0
12.8,45.033333,3,5
12.8,45.033333,3,2
12.8,45.033333,3,7
12.8,45.033333,3,0
12.8,45.033333,3,0
12.8,45.033333,3,0
12.8,45.033333,6,0
12.8,45.033333,6,0
12.8,45.033333,6,0
12.800001,45.033333,3,1
12.800009,45.033337,3,0
12.80095,45.03352,1,5
12.80095,45.03352,2,15
12.80095,45.03352,3,0
12.80095,45.03352,9,6
12.801423,45.035335,1,2
12.803357,-16.234252,9,0
12.803432,45.033935,2,0
12.804436,45.029815,3,0
12.805091,-16.234563,3,17
12.808788,45.033245,3,1
12.810493,45.032651,2,2
12.810493,45.032651,3,8
12.810546,45.033804,2,1
12.810546,45.033804,2,2
12.81157,45.032788,1,1
12.81157,45.032788,1,1
12.81157,45.032788,1,1
12.81157,45.032788,1,3
12.81157,45.032788,1,1
12.81157,45.032788,2,25
12.81157,45.032788,2,1
12.81157,45.032788,2,2
12.81157,45.032788,2,1
12.81157,45.032788,3,2
12.81157,45.032788,3,1
12.81157,45.032788,3,0
12.81157,45.032788,3,4
12.81157,45.032788,3,14
12.81157,45.032788,3,3
12.81157,45.032788,3,21
12.81157,45.032788,3,31
12.81157,45.032788,3,15
12.81157,45.032788,3,5
12.81157,45.032788,3,0
12.81157,45.032788,3,4
12.81157,45.032788,9,0
12.81212,45.030871,3,1
12.812222,45.033333,1,1
12.813296,45.031655,3,0
12.825748,44.79438,2,2
12.825748,44.79438,3,0
12.838674,44.868883,2,5
12.838674,44.868883,3,9
12.839778,44.92626,3,0
12.844527,79.136824,1,1
12.84465,7.709361,6,3
12.846356,23.001199,2,6
12.846356,23.001199,2,4
12.846356,23.001199,6,0
12.84673,102.612999,3,0
12.849057,44.972015,3,0
12.852693,44.894836,3,15
12.855067,24.112244,2,30
12.856864,44.988563,2,0
12.858331,8.64275,2,1
12.86,44.981111,2,4
12.86,44.981111,2,4
12.86,44.981111,3,2
12.86019,44.98166,3,0
12.86019,44.98166,7,1
12.862602,44.990674,2,0
12.862619,44.990639,7,0
12.864858,44.977506,2,2
12.870799,45.046499,1,2
12.870799,45.046499,3,0
12.87324,11.04634,2,1
12.87324,11.04634,3,2
12.873392,11.042604,2,7
12.874015,124.009082,2,3
12.874442,124.010727,2,0
12.874731,11.040373,2,25
12.879721,121.774017,3,37
12.884247,44.972015,1,0
12.885844,11.930042,1,1
12.885844,11.930042,1,1
12.88585,11.93008,2,0
12.886738,45.065017,3,1
12.890127,44.985323,1,0
12.890629,44.976627,2,1
12.890805,44.988212,2,3
12.890805,44.988212,2,3
12.892553,11.926003,3,4
12.897309,-16.348788,4,0
12.903,123.247,2,2
12.91182,123.602699,2,3
12.920182,124.122775,2,0
12.933333,-16.733333,2,6
12.941966,22.867841,7,0
12.956173,22.864725,2,4
12.99302,7.606163,2,3
12.997533,44.974079,3,8
13.003889,124.000525,9,5
13.00807,77.570329,3,16
13.016667,25.25,2,0
13.024523,77.640726,1,1
13.024523,77.640726,2,1
13.02844,80.262127,7,0
13.033299,80.268674,7,0
13.036389,8.317778,3,8
13.037584,124.122482,2,1
13.042406,12.544145,2,6
13.052234,25.527483,2,10
13.054929,44.87801,2,5
13.05493,44.87801,2,3
13.05493,44.87801,2,1
13.055097,44.876045,1,0
13.055097,44.876045,2,3
13.055467,44.877993,2,0
13.056153,99.915774,1,5
13.05702,5.245744,2,2
13.05702,5.245744,2,1
13.057489,44.88051,3,3
13.057523,44.883298,2,0
13.058242,44.884987,2,8
13.058608,44.881275,1,1
13.058608,44.881275,1,3
13.058608,44.881275,2,3
13.058608,44.881275,2,5
13.058608,44.881275,2,3
13.058608,44.881275,2,7
13.058608,44.881275,6,0
13.058608,44.881275,6,0
13.071,123.598,2,2
13.075403,44.904707,2,4
13.076797,44.87808,1,1
13.077372,44.909767,3,0
13.077372,44.909767,3,6
13.092207,123.500619,7,0
13.09294,7.950029,2,1
13.098262,123.709857,3,6
13.102385,123.511992,6,1
13.102427,123.700122,2,0
13.108465,123.566352,2,2
13.11151,5.413843,1,1
13.116667,11.733333,3,0
13.116667,11.733333,7,0
13.116667,104.766667,2,2
13.117035,45.386056,3,0
13.11772,5.393955,3,9
13.11772,5.393955,3,0
13.1199,13.854959,2,1
13.1199,13.854959,2,49
13.128318,45.380309,2,11
13.128333,45.380278,2,14
13.128333,45.380278,2,2
13.128333,45.380278,2,5
13.128333,45.380278,3,5
13.128333,45.380278,3,27
13.128333,45.380278,3,11
13.128333,45.380278,3,5
13.128333,45.380278,3,9
13.128333,45.380278,3,3
13.128333,45.380278,3,3
13.128333,45.380278,3,9
13.128333,45.380278,3,0
13.128333,45.380278,3,0
13.128333,45.380278,6,210
13.128333,45.380278,9,21
13.128677,45.381063,1,2
13.128677,45.381063,2,20
13.128677,45.381063,2,6
13.128677,45.381063,2,6
13.128677,45.381063,3,10
13.12905,45.3791,3,5
13.129737,45.380083,1,1
13.129737,45.380083,2,2
13.129737,45.380083,2,1
13.129737,45.380083,2,8
13.129737,45.380083,2,1
13.129737,45.380083,2,1
13.129737,45.380083,2,6
13.129737,45.380083,2,2
13.129737,45.380083,2,13
13.129737,45.380083,2,1
13.129737,45.380083,2,3
13.129737,45.380083,2,1
13.129737,45.380083,2,2
13.129737,45.380083,2,7
13.129737,45.380083,2,3
13.129737,45.380083,2,2
13.129737,45.380083,2,15
13.129737,45.380083,2,19
13.129737,45.380083,2,18
13.129737,45.380083,2,8
13.129737,45.380083,2,4
13.129737,45.380083,2,14
13.129737,45.380083,3,0
13.129737,45.380083,3,8
13.129737,45.380083,3,5
13.129737,45.380083,3,20
13.129737,45.380083,3,15
13.129737,45.380083,3,14
13.129737,45.380083,3,14
13.129737,45.380083,3,5
13.129737,45.380083,6,0
13.129737,45.380083,6,0
13.129737,45.380083,7,10
13.129737,45.380083,9,5
13.129737,45.380083,9,10
13.129737,45.380083,9,3
13.129737,45.380083,9,12
13.132009,123.89089,2,1
13.142549,79.909053,3,0
13.143678,44.845333,3,3
13.148959,44.85055,1,1
13.148959,44.85055,1,1
13.148959,44.85055,1,1
13.148959,44.85055,2,0
13.148959,44.85055,2,5
13.148959,44.85055,2,7
13.148959,44.85055,2,3
13.148959,44.85055,2,3
13.148959,44.85055,2,1
13.148959,44.85055,2,1
13.148959,44.85055,2,6
13.148959,44.85055,2,1
13.148959,44.85055,2,5
13.148959,44.85055,3,22
13.148959,44.85055,3,0
13.148959,44.85055,3,4
13.148959,44.85055,6,0
13.14953,123.712601,2,0
13.154376,44.850826,2,2
13.165868,123.638614,2,0
13.178143,44.632399,2,8
13.178143,44.632399,2,15
13.178143,44.632399,2,13
13.178143,44.632399,2,5
13.178143,44.632399,2,1
13.178143,44.632399,6,0
13.178143,44.632399,7,4
13.178143,44.632399,9,4
13.17824,44.76678,2,3
13.189,123.599,2,0
13.209133,44.738143,3,0
13.215948,123.516667,2,1
13.21738,123.51655,2,0
13.218106,45.305628,1,3
13.218106,45.305628,2,1
13.218106,45.305628,3,5
13.218106,45.305628,3,155
13.218106,45.305628,6,0
13.218106,45.305628,7,2
13.218106,45.305628,8,5
13.218106,45.305628,9,3
13.220227,45.30619,3,3
13.223056,45.305556,2,25
13.223056,45.305556,2,15
13.223056,45.305556,2,5
13.223056,45.305556,2,1
13.223056,45.305556,3,86
13.223056,45.305556,3,7
13.223056,45.305556,6,0
13.223056,45.305556,6,0
13.265534,100.963746,2,7
13.265534,100.963746,3,6
13.293056,45.295,3,3
13.312872,25.089245,4,0
13.333333,45.383333,1,1
13.339444,45.295278,2,10
13.33948,45.29554,2,3
13.33948,45.29554,3,0
13.343295,45.300729,3,0
13.355833,45.699722,2,2
13.355833,45.699722,3,5
13.355833,45.699722,3,15
13.355833,45.699722,6,0
13.355833,45.699722,6,0
13.356125,45.698977,6,0
13.356687,45.696959,3,2
13.35805,45.699531,3,6
13.35805,45.699531,9,0
13.37129,75.198311,7,0
13.374256,44.754753,3,3
13.377094,121.164571,1,1
13.391652,99.389511,2,15
13.413117,43.637531,9,1
13.413146,43.637596,3,0
13.420537,123.418047,2,2
13.430066,44.825984,9,1
13.45,22.45,2,12
13.466616,44.866638,2,4
13.466616,44.866638,2,3
13.466667,44.99,2,1
13.512668,2.112516,2,5
13.51633,46.711048,2,6
13.51633,46.711048,3,15
13.518333,44.866111,2,4
13.52002,44.85076,6,8
13.520508,2.111721,2,0
13.528289,99.813416,4,0
13.536001,44.852623,2,5
13.536001,44.852623,2,8
13.536001,44.852623,3,7
13.536001,44.852623,3,1
13.536001,44.852623,3,13
13.536001,44.852623,6,0
13.536001,44.852623,9,1
13.560833,46.156389,2,0
13.560833,46.156389,2,5
13.564492,44.030692,3,16
13.566667,44.033333,1,1
13.566667,44.033333,2,1
13.566667,44.033333,6,0
13.569234,44.014564,3,3
13.56966,44.014629,1,1
13.56966,44.014629,1,7
13.56966,44.014629,2,1
13.56966,44.014629,2,2
13.574913,44.032459,1,0
