doa,lag_seconds,GoogleLat,GoogleLng,
0,57,33.48024,-112.03107,
0,58,33.48024,-112.03107,
0,2035,33.48024,-112.03107,
7,14,33.40671,-112.07295,
7,16,33.40671,-112.07295,
0,10041,33.44417,-112.9024,
0,101,33.44417,-112.9024,
7,0,31.37988,-110.15215,
7,0,31.37988,-110.15215,
0,2688,32.25059,-110.90015,
0,21,32.25059,-110.90015,
7,0,35.21896,-114.15349,
0,73,35.21896,-114.15349,
0,1029,33.64045,-112.02867,
7,5,33.36342,-112.10496,
0,56,33.91447,-112.13368,
0,45,33.62525,-112.13038,
0,21,33.55796,-112.09967,
0,4905,33.44985,-112.34512,
7,8,33.49012,-112.18641,
7,0,35.67419,-109.09612,
7,34,32.13394,-110.96149,
7,8,33.49496,-112.14294,
0,51,32.12586,-110.93467,
0,23,32.70036,-114.62458,
0,38,33.50794,-112.06498,
0,82,33.96628,-112.7415,
0,37,33.6253,-112.10984,
0,26,33.52404,-112.11353,
7,0,33.39233,-111.82297,
0,264,33.07246,-112.04412,
0,32,32.22084,-110.80039,
0,9757,33.6209,-112.12469,
7,2,34.13705,-114.303,
0,1203,32.23626,-110.87718,
0,60,32.39514,-111.25986,
0,567,33.60472,-112.03664,
7,21,33.26636,-111.68608,
0,61,33.26636,-111.68608,
0,515,32.83143,-109.73288,
0,334,32.83143,-109.73288,
0,2893,32.95832,-111.33348,
7,43,32.95832,-111.33348,
7,27,34.46241,-110.08331,
7,3,33.38877,-112.07326,
0,2198,33.45751,-111.79619,
7,36,31.96502,-110.27385,
0,172,33.50958,-112.18119,
0,254,33.46948,-112.04766,
0,31170,32.1707,-110.945,
0,201,33.46578,-111.98702,
0,96,33.58192,-112.15151,
7,0,33.56034,-112.16924,
0,276,35.2303,-111.493,
0,2520,33.61102,-112.103,
7,15,33.74136,-111.74112,
0,59,33.49512,-112.00212,
0,1056,32.68397,-114.63616,
7,2,34.24705,-110.0267,
0,2755,33.42208,-111.90174,
7,1,35.19709,-111.47494,
0,364,33.59648,-111.89222,
0,36,33.60744,-112.26844,
7,19,33.68693,-112.41189,
7,18,33.37917,-111.74843,
0,4739,33.46594,-112.13445,
7,8,33.60399,-112.03674,
0,32,33.43999,-112.08251,
0,60,33.41019,-111.54176,
0,2598,33.55308,-112.09963,
0,380,33.62516,-112.16832,
0,44,33.3357,-111.75568,
0,22,32.25021,-110.97914,
7,3,33.50945,-112.08894,
0,415,33.26316,-111.73273,
0,235,33.46551,-111.97342,
7,28,32.12712,-111.06285,
7,17,32.89411,-112.0629,
7,17,32.89411,-112.0629,
0,17134,31.59858,-109.66987,
0,47,33.48065,-111.83941,
0,41,33.63437,-111.90769,
0,28,33.63254,-112.27764,
7,25,32.14456,-110.96161,
0,751,33.50291,-111.90884,
0,2955,32.32316,-110.99944,
0,44,33.50894,-112.22479,
0,28,33.46587,-111.91221,
0,434,33.49034,-111.94359,
0,331,33.335,-111.84714,
0,327,32.26657,-110.96773,
0,41,33.34951,-111.87644,
7,74,36.52018,-110.84091,
7,0,31.62324,-109.89941,
0,39750,31.43009,-109.86478,
7,0,31.45171,-109.61541,
0,2069,31.55463,-110.28192,
7,0,34.58822,-112.57864,
7,9,32.76293,-111.58907,
0,123,33.66853,-112.20341,
0,7622,32.17798,-110.92636,
7,27,34.25255,-111.31946,
0,2137,32.18133,-111.00308,
0,197,32.13375,-110.96148,
7,90,34.54168,-93.49313,
0,2410,34.54168,-93.49313,
7,1399,34.39694,-93.34997,
0,59,34.28584,-92.09697,
0,591,35.58618,-91.61097,
7,5,35.80726,-90.69158,
7,5,35.80726,-90.69158,
0,133,34.63663,-92.36389,
7,0,34.63663,-92.36389,
7,20,33.61804,-92.46837,
7,200,35.92154,-89.81009,
0,148,36.34262,-92.38098,
7,0,35.6439,-91.83172,
7,0,35.34707,-93.03637,
7,0,35.34707,-93.03637,
7,2,35.34707,-93.03637,
7,41,34.65586,-92.4133,
0,70,34.3087,-93.45505,
0,10,33.52999,-92.80386,
0,85,36.35641,-94.1697,
7,13,36.00426,-94.28476,
7,0,34.34788,-93.18455,
7,75,35.85931,-92.04057,
0,150,34.9003,-94.10675,
7,59,34.49429,-92.20855,
0,1729,35.17413,-92.71403,
7,4,35.17413,-92.71403,
7,0,36.12372,-92.96815,
7,0,35.13722,-94.23961,
7,0,36.23947,-93.79077,
0,42,35.36458,-94.42158,
0,14290,34.55874,-92.20362,
0,3880,35.24802,-93.01409,
7,0,35.63525,-90.48421,
7,0,33.43098,-94.03815,
0,79,35.25674,-93.10332,
7,109,36.18817,-94.1161,
7,85,35.66999,-94.16098,
7,85,35.66999,-94.16098,
7,1590,35.55766,-91.62624,
7,4,33.22951,-91.92456,
0,12514,33.22951,-91.92456,
7,0,33.22951,-91.92456,
0,34,33.22951,-91.92456,
7,30,35.91212,-92.69397,
0,31223,34.62821,-94.39971,
7,47,34.12738,-92.12329,
0,65,34.70691,-92.43156,
7,0,33.44743,-91.8498,
7,79,33.44743,-91.8498,
0,82,33.44743,-91.8498,
0,71,36.10473,-90.97921,
7,0,35.5276,-92.44173,
7,59,33.30634,-91.4001,
7,15,35.88651,-94.16838,
0,607,33.25531,-91.7343,
7,0,33.25531,-91.7343,
0,3425,33.25531,-91.7343,
7,0,33.25531,-91.7343,
7,0,35.1737,-92.08042,
7,0,35.1737,-92.08042,
0,3505,33.36984,-93.97981,
7,0,35.12198,-91.67639,
7,5,36.11104,-90.44367,
7,66,33.61525,-94.07323,
0,66,33.39889,-92.01533,
7,0,34.83951,-91.24742,
7,0,34.89803,-91.19432,
7,0,35.29777,-91.59708,
0,411,36.17554,-94.19328,
7,0,34.79917,-91.81241,
0,4553,35.31177,-94.41098,
7,40,34.54879,-92.62592,
7,0,34.76806,-92.26128,
7,3,35.30229,-93.86959,
0,56,35.30229,-93.86959,
0,5855,33.68888,-93.58412,
0,1937,36.343,-94.21094,
7,50,34.60101,-92.40731,
0,47,36.0498,-94.21154,
7,67,33.03976,-91.29556,
0,90,33.95174,-94.33476,
0,30,35.13354,-90.46176,
7,40,36.14763,-91.6161,
0,11655,36.27119,-91.34919,
0,39,34.00302,-93.86651,
0,11101,35.71177,-91.21138,
7,0,34.64806,-92.41964,
0,5,35.55756,-92.57675,
7,0,34.93652,-91.07653,
7,0,34.93652,-91.07653,
7,0,34.23288,-92.01959,
7,0,35.34161,-94.37551,
7,38,36.01277,-91.79941,
7,38,36.01277,-91.79941,
7,67,34.61676,-92.53831,
7,0,33.60989,-92.07154,
7,7,33.80022,-93.60401,
0,107,36.44715,-94.00948,
7,20,34.56252,-92.60902,
0,55,34.85249,-92.11113,
7,23,34.50916,-92.94948,
7,0,35.13679,-92.41784,
7,0,35.58112,-92.45162,
0,81,34.80343,-92.45893,
7,50,36.29939,-94.0635,
0,83,36.29939,-94.0635,
7,9,36.1844,-90.95873,
7,5,33.40202,-92.91662,
0,388,34.27052,-92.12562,
7,0,33.25333,-93.18019,
0,112,33.13108,-92.48041,
7,7,34.2751,-91.34163,
0,38,36.0849,-94.15545,
7,0,35.01833,-92.40639,
7,0,35.24906,-93.04398,
7,0,33.74412,-93.89609,
7,0,33.36159,-93.45768,
0,90,34.89151,-92.394,
7,0,34.76963,-92.27874,
7,10,33.98873,-94.17245,
0,9273,35.31982,-92.56726,
7,1,35.93259,-90.64141,
7,22,33.53002,-91.40696,
7,0,35.49772,-93.63919,
7,0,35.50682,-93.9884,
0,31,34.58881,-92.56643,
0,45,35.79946,-89.92774,
0,10,34.80071,-91.74918,
0,60,33.0372,-93.35186,
7,1455,33.84666,-94.15108,
7,80,33.70508,-93.86023,
7,0,34.68911,-92.30591,
0,1111,33.84986,-93.73052,
7,89,34.95266,-91.02027,
7,2,35.29736,-91.19931,
0,3951,34.50113,-91.56949,
7,61,34.50113,-91.56949,
7,41,35.0085,-90.8234,
7,0,33.04336,-92.42482,
7,0,33.04336,-92.42482,
0,59,35.08464,-92.44806,
0,27,35.98711,-90.54088,
7,5,36.45684,-93.07895,
7,0,34.75203,-92.41257,
7,0,35.49561,-93.09978,
0,90,34.12912,-92.12202,
7,0,33.44563,-92.17424,
0,765,33.66166,-93.67401,
7,45,33.66166,-93.67401,
7,13,35.822,-90.56596,
0,80,35.42619,-91.57627,
7,18,35.31601,-90.77905,
7,0,34.5782,-92.36583,
7,0,34.5782,-92.36583,
7,0,34.5782,-92.36583,
7,0,34.69616,-91.29812,
7,10,35.04037,-90.75396,
0,77,36.36572,-92.55491,
7,58,36.36572,-92.55491,
7,1,35.54738,-91.661,
7,0,35.31981,-91.56778,
0,71,34.3851,-93.12938,
7,0,34.3007,-94.13477,
0,150,34.56732,-92.26715,
0,2180,34.43128,-92.86014,
7,3,33.40966,-93.74476,
7,0,36.20227,-94.16037,
7,0,36.20227,-94.16037,
0,25860,34.65028,-94.1638,
7,0,36.05181,-90.36045,
7,0,35.82418,-91.59099,
7,0,35.09921,-92.43064,
7,50,33.8729,-93.99648,
0,163,35.30671,-93.11933,
7,50,33.67066,-94.32788,
0,5,34.97726,-90.92282,
0,15,34.97726,-90.92282,
7,0,35.97507,-90.8584,
7,0,33.61619,-93.76671,
0,8825,36.1736,-94.0031,
0,2435,35.53693,-92.93361,
7,0,35.43077,-91.87622,
0,35,33.20819,-92.73508,
0,1573,36.40401,-91.41629,
0,10728,34.96492,-94.10616,
0,60,36.31731,-90.3046,
7,25,33.89073,-94.16616,
0,96,35.3463,-94.34051,
0,82,36.23317,-92.66003,
7,0,33.87155,-93.57009,
0,1923,35.14731,-91.79851,
7,7,33.46993,-91.83659,
7,0,34.80902,-91.87994,
0,2871,34.72329,-92.26787,
7,6,35.88957,-90.59017,
7,115,35.89217,-92.10418,
0,1888,36.35709,-94.22061,
0,450,34.49828,-93.07357,
7,44,34.41682,-93.1088,
7,0,35.86476,-93.74046,
0,139,33.68224,-92.10676,
0,1986,36.27743,-92.59698,
8,85,34.5985,-90.69733,
0,39,36.34303,-94.21096,
7,0,35.70576,-90.54234,
7,46,33.29704,-91.27577,
7,50,33.29704,-91.27577,
7,48,33.29704,-91.27577,
7,0,34.95795,-92.42497,
0,18405,33.33031,-93.26726,
0,17242,34.37374,-92.82474,
0,46,34.74336,-92.30277,
8,71,36.24142,-93.90454,
7,0,36.24142,-93.90454,
0,211,35.77504,-90.67337,
0,194,35.58724,-94.21896,
0,8468,35.58724,-94.21896,
7,0,35.58724,-94.21896,
7,0,35.11578,-93.57233,
7,0,33.88734,-91.8518,
0,41,35.22921,-91.74077,
7,0,34.78392,-92.13961,
7,30,34.62568,-91.90564,
7,30,34.62568,-91.90564,
0,54,34.87007,-92.39786,
7,60,35.01251,-93.26596,
7,2880,35.89764,-91.6112,
7,0,36.06505,-91.16871,
7,0,34.44701,-92.89048,
0,484,34.83524,-92.16969,
7,25,33.75472,-93.66808,
7,0,34.63955,-92.34594,
7,0,34.63955,-92.34594,
7,0,34.63955,-92.34594,
7,37,35.16251,-93.80967,
7,31,34.62046,-92.87591,
7,0,34.90855,-91.2072,
7,0,35.16862,-90.18459,
0,151,34.06011,-92.04142,
7,0,34.06011,-92.04142,
7,0,33.10913,-93.65211,
7,0,34.73051,-92.1452,
7,45,34.97044,-93.21435,
0,45,34.97044,-93.21435,
0,45,34.97044,-93.21435,
0,4330,35.29243,-91.66071,
7,11,35.54514,-92.41844,
7,5,34.97746,-94.09296,
7,87,34.46369,-92.94958,
7,49,36.2596,-94.412,
0,160,34.78084,-91.62822,
7,0,34.80147,-91.83078,
0,91,34.80147,-91.83078,
0,2137,34.38841,-92.82854,
7,0,34.70569,-92.24795,
0,65,35.38921,-94.38663,
7,0,35.7129,-90.6613,
7,0,36.04398,-91.31851,
7,25,34.81757,-92.33199,
0,178,34.96766,-92.14816,
0,102,36.01513,-94.27559,
7,0,34.49699,-92.70882,
0,83,36.45374,-90.58494,
0,3695,34.30805,-94.34917,
0,52,36.04639,-90.49122,
7,43,34.29942,-91.53051,
0,20,36.26635,-93.31961,
7,0,35.14857,-90.26386,
0,70,34.36527,-92.86851,
0,624,33.36045,-92.7225,
0,438,34.50194,-91.54024,
7,0,33.72561,-92.61791,
0,41,34.84173,-92.15699,
7,0,35.06428,-91.92351,
0,130,36.26193,-91.63437,
7,0,36.26093,-94.42117,
0,39,34.66639,-92.23344,
7,0,34.25136,-92.01727,
0,7246,35.17586,-90.19345,
7,23,34.44679,-94.42569,
0,253,34.67008,-92.38152,
0,34,36.46037,-94.24453,
0,926,36.31116,-91.50342,
7,0,35.14911,-90.31182,
7,0,35.14911,-90.31182,
0,40,34.68831,-92.40529,
0,1283,34.68831,-92.40529,
7,0,33.13791,-92.65233,
7,5,35.49671,-90.96621,
7,0,35.78471,-90.71907,
7,0,35.55754,-91.36369,
0,10000,34.53965,-91.70462,
7,110,35.44371,-91.89756,
7,0,35.27966,-91.93927,
7,0,35.80666,-91.68439,
7,0,35.14146,-94.23113,
7,0,36.21637,-94.13766,
7,9,35.15669,-90.13491,
0,9866,35.25728,-93.14026,
0,103,35.01781,-94.21863,
7,13,35.01781,-94.21863,
7,27,35.39905,-92.7107,
0,4283,34.98057,-90.91292,
0,58,34.98057,-90.91292,
7,0,34.99284,-91.7209,
7,66,36.16654,-94.10161,
0,550,36.35469,-94.12484,
0,30734,33.84731,-91.69758,
7,57,36.17846,-94.3856,
0,9813,35.37913,-94.41776,
7,50,33.37253,-91.26277,
0,117,35.93908,-93.06439,
0,35,36.40475,-93.72052,
7,50,35.22529,-93.17171,
0,35,35.14678,-90.18756,
7,80,36.03941,-93.16457,
0,1670,36.42979,-93.95375,
7,30,33.38697,-92.4983,
7,11,33.72376,-93.54922,
7,6,33.72376,-93.54922,
7,35,35.11762,-93.43732,
0,50,35.86514,-89.93663,
0,50,35.86514,-89.93663,
0,495,33.24729,-92.99617,
0,140,36.32531,-93.01434,
0,79,34.75604,-92.26176,
7,62,34.95197,-92.06024,
7,0,35.9761,-93.16392,
0,372,36.25798,-91.92426,
7,22,34.92131,-91.13735,
0,9438,34.80017,-91.7659,
7,15,33.19426,-93.21417,
7,0,33.14283,-93.30127,
0,1102,36.20028,-93.04736,
7,745,33.59593,-92.15818,
7,36,35.91801,-89.89471,
7,12,34.72583,-91.93951,
7,0,34.71376,-91.59453,
0,89,35.04613,-92.08414,
0,5981,35.25273,-92.91769,
0,55,36.05511,-90.35429,
7,60,36.40999,-93.73342,
0,31,34.61873,-93.7685,
0,31164,35.75126,-94.19872,
7,0,35.80721,-90.68608,
7,0,35.80721,-90.68608,
7,80,34.11829,-91.87621,
0,13908,34.65497,-92.28465,
0,83,36.29232,-94.45624,
0,44,36.0692,-90.70753,
7,54,36.45612,-93.70561,
7,0,35.06939,-92.41742,
7,0,35.36359,-92.07668,
7,0,35.36359,-92.07668,
7,0,35.36359,-92.07668,
0,11280,36.43908,-93.84544,
7,0,34.37068,-93.43399,
0,56,34.89606,-94.06658,
7,109,34.52948,-90.59832,
7,0,34.10046,-91.70039,
7,0,34.77756,-92.24252,
0,68,35.06779,-91.9176,
7,0,34.6951,-94.19718,
7,0,34.79046,-91.44724,
0,47,35.82131,-90.66973,
7,45,34.73959,-93.05841,
0,196,36.16935,-94.11062,
0,55,33.15814,-91.98748,
0,148,34.31092,-92.24485,
7,0,36.38109,-94.55881,
0,105,36.49886,-91.53677,
7,37,36.49886,-91.53677,
7,45,34.33447,-92.91791,
0,172,34.93456,-92.11576,
0,72,36.12039,-93.69415,
7,0,35.05358,-93.38818,
7,0,34.89495,-91.99656,
0,76,35.15665,-90.13493,
7,31,34.24044,-93.00205,
7,15,35.08951,-91.88597,
0,72,36.29007,-94.11139,
7,68,36.17609,-93.96914,
0,7631,35.87122,-89.91824,
7,25,33.6035,-91.35309,
7,9,33.90064,-93.15164,
0,23000,33.37311,-92.50968,
0,195,35.20241,-94.24436,
0,126,34.27214,-92.00145,
0,2,35.82146,-90.7058,
7,40,34.04546,-93.26246,
0,748,34.19284,-92.0069,
0,72,34.49097,-93.05848,
0,71,35.5444,-92.50422,
0,92,35.2257,-91.74975,
0,91,36.35783,-94.3444,
7,13,34.54874,-93.62351,
7,0,36.0209,-94.12771,
0,40,34.22854,-91.99,
0,74,34.70144,-92.27031,
0,60,36.03791,-90.67248,
7,91,34.39055,-93.11814,
7,0,35.15246,-92.72016,
0,2458,35.41664,-94.38448,
7,20,34.54379,-91.50174,
7,2,35.20316,-94.29263,
0,94,36.24069,-94.1545,
7,1178,35.58029,-94.21965,
0,63,33.29667,-93.21266,
7,42,36.22262,-94.18009,
7,0,33.83699,-93.71293,
7,0,33.83699,-93.71293,
7,0,33.83699,-93.71293,
0,1684,35.59754,-92.4755,
7,50,34.94557,-91.04459,
7,0,35.16108,-90.22393,
7,28,36.18227,-94.44874,
7,35,34.09111,-91.40452,
0,206,36.01646,-91.80277,
0,29315,35.79119,-90.17781,
7,10,35.28303,-91.42048,
7,0,35.59701,-92.46321,
0,89,33.59681,-93.64786,
7,7,35.94254,-94.3251,
7,45,33.47324,-92.80908,
7,45,33.47324,-92.80908,
7,45,33.47324,-92.80908,
7,0,33.61882,-93.79014,
7,0,33.61882,-93.79014,
7,0,35.24354,-92.40823,
7,62,35.31725,-92.94175,
7,0,33.20176,-92.37698,
7,0,36.38623,-92.18849,
0,261,35.44644,-94.21705,
7,30,33.88779,-91.50433,
7,10,36.43722,-93.19683,
7,55,36.10082,-94.05379,
7,0,34.31214,-92.14075,
0,316,36.31585,-94.32645,
7,0,34.72424,-92.27353,
7,0,34.2969,-92.8521,
7,47,34.2969,-92.8521,
7,93,34.77512,-90.87117,
7,14,35.91473,-94.40198,
0,42,33.11263,-91.82591,
0,99,36.35583,-94.14764,
7,385,34.88442,-92.37911,
7,0,35.20316,-94.29175,
7,22,33.39402,-93.15394,
0,70,36.40033,-90.53694,
0,8376,33.66257,-91.54449,
7,0,35.06769,-91.83355,
7,0,34.73041,-92.52351,
0,194,34.58901,-90.97934,
0,1135,34.58901,-90.97934,
7,10,33.10924,-93.24919,
0,108,36.0237,-90.51001,
0,3407,34.50235,-93.02829,
0,57,36.28247,-93.06632,
0,15,34.31605,-91.30493,
7,35,36.27496,-91.33253,
0,39,35.98716,-89.73403,
7,22,34.67753,-92.36136,
0,15,35.06997,-91.88077,
0,7,34.96121,-90.5871,
7,68,34.57642,-92.42676,
0,1180,35.52266,-92.00629,
0,66,36.37337,-91.82276,
7,55,35.25232,-90.91208,
7,0,36.46156,-91.03741,
7,0,35.15231,-92.72401,
7,38,36.41902,-91.97876,
7,60,34.45338,-92.86978,
0,96,36.14543,-94.5243,
0,1574,36.14543,-94.5243,
7,0,34.36273,-93.66244,
0,2391,34.26741,-92.08722,
7,0,35.41742,-94.38339,
7,5,35.39986,-91.12751,
0,63,35.45383,-91.38652,
7,60,35.85655,-92.06587,
7,0,35.16947,-90.19734,
7,0,33.93282,-93.851,
0,225,34.61178,-92.34862,
7,27,36.27384,-91.32695,
7,0,34.54032,-92.69646,
7,215,34.78788,-92.22683,
7,87,35.11848,-93.01331,
7,0,33.5343,-92.47319,
7,1,34.24921,-93.67704,
7,47,34.44863,-93.03074,
7,28,34.71518,-90.8197,
7,75,36.3406,-94.05592,
7,50,36.13366,-94.18165,
0,107,34.22143,-92.01461,
7,60,36.28882,-92.47666,
7,50,34.44292,-93.23312,
0,1,36.34056,-93.20735,
7,58,34.43258,-92.19482,
7,216,34.34021,-92.91169,
0,27,36.11656,-92.14289,
0,95,36.42355,-90.58632,
0,105,36.42355,-90.58632,
0,2,34.38261,-92.27165,
7,0,35.50069,-94.13202,
7,73,35.95826,-91.79231,
7,45,34.06506,-93.86382,
0,273,36.05863,-91.19114,
7,9,35.77938,-93.09419,
0,582,35.10013,-91.88356,
0,560,35.10013,-91.88356,
0,5,35.10013,-91.88356,
0,147,33.22172,-93.26065,
7,40,34.45854,-93.08496,
7,15,34.74279,-92.37988,
7,2,35.14634,-90.13198,
7,0,34.67802,-92.40696,
7,0,34.67802,-92.40696,
7,0,34.67802,-92.40696,
7,0,35.24262,-92.99368,
7,0,33.40902,-93.9753,
0,210,35.53834,-90.4871,
7,78,35.92174,-89.8744,
7,54,34.79624,-90.79312,
0,267,33.47035,-94.0432,
0,6666,33.66946,-92.73076,
7,0,36.05292,-90.44145,
7,99,33.32247,-91.29204,
7,5,35.37589,-91.49477,
7,51,33.84913,-92.01743,
0,15,36.19719,-90.36841,
0,70,35.69508,-91.65638,
7,61,34.14468,-93.06333,
7,60,34.35892,-93.56152,
0,11177,35.53296,-93.80845,
0,195,36.05988,-90.65287,
0,16,35.58371,-91.47271,
0,1262,36.09093,-94.17492,
7,0,34.58788,-92.56679,
0,18062,36.33962,-94.06582,
7,43,34.65559,-92.2794,
0,213,36.16251,-94.07705,
7,30,34.44651,-92.83119,
7,0,35.69257,-94.46646,
7,0,35.19755,-90.202,
0,1486,35.0667,-92.42955,
0,262,35.92154,-89.8117,
7,6,33.73513,-93.52645,
7,767,36.43701,-90.58592,
0,275,35.37883,-93.53007,
7,22,34.08233,-94.32321,
7,0,35.63187,-92.45993,
7,14,36.39007,-92.3895,
7,0,35.55119,-93.57213,
7,45,34.60572,-93.67296,
7,0,34.78666,-92.28782,
7,31,36.05251,-94.52008,
0,2,36.03226,-90.52008,
7,5,35.05434,-90.6932,
7,0,35.05434,-90.6932,
0,860,35.05434,-90.6932,
0,94,34.92362,-92.00036,
0,39,37.83711,-122.30707,
7,0,33.85422,-118.02869,
0,334,37.92553,-122.31874,
0,30,34.10476,-117.74858,
7,0,37.02548,-119.5254,
7,0,36.50833,-119.54938,
7,0,32.64462,-117.10161,
7,0,34.08358,-118.30354,
7,0,33.71491,-118.04948,
0,3300,38.90007,-121.07468,
0,52,38.54121,-121.47028,
0,65,37.41396,-121.87421,
7,0,37.75626,-122.21025,
7,0,35.35118,-118.89829,
7,0,33.1096,-117.26988,
7,0,38.43969,-120.63172,
7,29,32.67452,-117.02433,
0,5160,32.75556,-117.12519,
7,0,38.3841,-120.52638,
7,0,34.09534,-117.27888,
7,0,38.35967,-120.82111,
7,0,33.846,-117.00157,
0,47,37.73994,-121.38479,
7,0,33.81839,-118.28726,
7,0,32.73452,-117.01449,
7,0,34.8058,-115.25987,
7,0,33.29868,-116.9424,
0,412,33.90808,-117.90486,
7,0,36.27485,-121.18454,
7,0,37.81307,-122.25059,
0,49,38.29694,-122.30197,
0,268,36.98362,-119.65069,
7,0,39.90672,-122.12779,
7,0,32.74809,-116.48176,
7,0,32.74809,-116.48176,
7,0,37.84152,-121.01159,
7,0,35.13192,-116.21339,
7,0,33.84788,-118.09361,
0,16,34.10502,-117.18252,
0,470,33.73436,-116.21149,
0,41,34.23213,-118.40399,
7,0,34.23213,-118.40399,
7,0,34.00901,-117.39648,
7,0,34.0275,-117.57163,
0,32,34.06103,-118.26805,
7,0,39.20694,-120.79075,
0,3789,35.25138,-116.09104,
7,0,37.24326,-119.51838,
0,100,38.73213,-120.74112,
7,0,38.64243,-121.36721,
7,0,35.93391,-119.91114,
7,0,34.05869,-118.24027,
0,60,37.2827,-121.88254,
0,77,34.03951,-118.58999,
7,0,34.37573,-118.48365,
7,0,40.25382,-124.12169,
0,66,37.01351,-121.65274,
0,90,33.62379,-117.86127,
0,90,37.66785,-122.46557,
0,68,37.66785,-122.46557,
7,0,37.25756,-121.80536,
7,0,33.17527,-117.35014,
0,33,38.61091,-121.38305,
7,0,34.02784,-117.7949,
0,770,36.10366,-121.02417,
7,0,35.89813,-119.10778,
7,0,37.9619,-121.33457,
7,0,37.9619,-121.33457,
7,0,33.98169,-118.33096,
0,32,34.14085,-117.90869,
7,0,33.23122,-117.02537,
7,0,34.60374,-117.2496,
0,45,38.68952,-121.34631,
7,0,33.89715,-117.44656,
7,0,33.89715,-117.44656,
0,24164,33.89715,-117.44656,
0,53,33.89715,-117.44656,
0,277,36.21064,-119.38227,
0,35,33.84674,-118.00249,
0,63,34.02149,-117.05181,
0,103,34.9545,-118.93562,
0,1425,41.50317,-120.51979,
0,245,40.54528,-122.36189,
0,7232,37.30465,-120.49971,
7,0,34.14075,-117.90821,
0,23,38.55104,-121.41578,
0,14467,33.67763,-117.97356,
7,0,34.18143,-119.16359,
7,0,34.71871,-118.07762,
7,0,32.62653,-117.03243,
7,0,35.31094,-118.86078,
0,1700,33.91926,-116.80186,
7,0,39.45332,-121.68835,
7,0,38.12972,-121.25731,
7,0,34.16198,-116.50902,
7,0,35.61642,-120.68764,
0,855,34.17503,-119.1951,
0,2981,37.89977,-122.23628,
7,0,35.75248,-120.29753,
7,0,36.67789,-119.74163,
7,0,35.48347,-119.51298,
7,0,33.82802,-117.48974,
0,25,33.96683,-117.37123,
7,0,34.22826,-118.55358,
7,0,34.22826,-118.55358,
0,88,33.60987,-117.42891,
7,0,37.59794,-120.81227,
7,0,35.65704,-120.61165,
0,249,35.37712,-119.04424,
7,0,34.12399,-118.22827,
7,0,40.62026,-124.20644,
7,0,36.16728,-119.04537,
0,118,35.26349,-120.69839,
7,0,34.12154,-117.41298,
7,0,34.12154,-117.41298,
7,0,34.12154,-117.41298,
0,120,38.46604,-121.44446,
0,82,38.74129,-120.66199,
0,1320,34.21909,-118.4053,
7,0,34.02655,-118.25018,
0,48,33.96436,-118.09766,
0,103,37.65802,-122.38705,
0,106,38.25852,-122.64242,
0,277,33.37024,-117.25156,
7,0,37.34977,-120.62295,
8,47,34.19374,-118.57109,
0,49,34.66042,-118.20657,
0,65,33.98647,-118.45492,
7,0,33.59329,-117.12338,
0,162,33.94588,-117.368,
7,0,33.64168,-117.11889,
0,301,37.97242,-122.52195,
0,59,33.76599,-117.18986,
7,0,34.13956,-117.56838,
7,0,35.58701,-119.3671,
7,0,35.58701,-119.3671,
7,0,35.58701,-119.3671,
7,0,35.58701,-119.3671,
0,15283,37.50879,-120.94173,
7,0,34.03995,-118.58028,
0,14894,37.36663,-122.01432,
7,0,38.73349,-122.00719,
0,845,33.88938,-117.21411,
7,0,37.2762,-121.00561,
7,0,37.2762,-121.00561,
0,23297,35.33219,-119.0212,
7,0,34.18657,-118.50123,
7,0,34.08501,-117.40096,
7,0,33.22821,-116.98013,
0,30,33.22821,-116.98013,
7,0,34.03834,-118.21999,
7,0,37.20109,-121.73652,
7,0,37.20109,-121.73652,
7,0,36.30697,-120.27993,
7,0,38.55904,-119.50446,
0,155,34.0628,-118.06005,
7,0,33.15685,-117.30596,
7,0,36.64636,-119.99059,
7,0,33.19051,-114.86106,
7,0,33.19051,-114.86106,
7,0,33.19051,-114.86106,
7,0,33.19051,-114.86106,
7,0,32.80627,-116.90971,
7,0,37.26818,-118.5783,
7,0,33.62598,-117.29021,
7,0,37.64814,-120.75932,
7,0,37.64814,-120.75932,
0,42,33.75455,-117.86351,
7,0,39.46426,-121.96381,
7,0,32.98502,-115.57868,
7,0,32.98502,-115.57868,
0,62,38.4166,-121.37163,
0,44,33.91806,-118.23215,
7,0,38.8172,-121.48391,
7,0,36.73569,-119.84698,
7,0,37.34655,-121.85856,
7,0,34.66413,-117.44123,
7,0,34.66413,-117.44123,
7,0,34.66413,-117.44123,
7,0,34.66413,-117.44123,
7,0,34.66413,-117.44123,
7,0,40.65056,-122.61742,
0,165,37.74699,-121.34157,
0,130,40.64202,-121.2353,
0,90,34.50664,-117.89798,
0,11103,33.22807,-117.22616,
0,34,37.83106,-122.26635,
7,0,39.92117,-122.10501,
